Raw Text,JSON Text
Stream of thought 338 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 338 for Burned-out Tech Lead.""}"
Stream of thought 339 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 339 for Burned-out Tech Lead.""}"
Stream of thought 340 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 340 for Burned-out Tech Lead.""}"
Stream of thought 341 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 341 for Burned-out Tech Lead.""}"
Stream of thought 342 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 342 for Burned-out Tech Lead.""}"
Stream of thought 343 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 343 for Burned-out Tech Lead.""}"
Stream of thought 344 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 344 for Burned-out Tech Lead.""}"
Stream of thought 345 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 345 for Burned-out Tech Lead.""}"
Stream of thought 346 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 346 for Burned-out Tech Lead.""}"
Stream of thought 347 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 347 for Burned-out Tech Lead.""}"
Stream of thought 348 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 348 for Burned-out Tech Lead.""}"
Stream of thought 349 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 349 for Burned-out Tech Lead.""}"
Stream of thought 350 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 350 for Burned-out Tech Lead.""}"
Stream of thought 351 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 351 for Burned-out Tech Lead.""}"
Stream of thought 352 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 352 for Burned-out Tech Lead.""}"
Stream of thought 353 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 353 for Burned-out Tech Lead.""}"
Stream of thought 354 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 354 for Burned-out Tech Lead.""}"
Stream of thought 355 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 355 for Burned-out Tech Lead.""}"
Stream of thought 356 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 356 for Burned-out Tech Lead.""}"
Stream of thought 357 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 357 for Burned-out Tech Lead.""}"
Stream of thought 358 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 358 for Burned-out Tech Lead.""}"
Stream of thought 359 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 359 for Burned-out Tech Lead.""}"
Stream of thought 360 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 360 for Burned-out Tech Lead.""}"
Stream of thought 361 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 361 for Burned-out Tech Lead.""}"
Stream of thought 362 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 362 for Burned-out Tech Lead.""}"
Stream of thought 363 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 363 for Burned-out Tech Lead.""}"
Stream of thought 364 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 364 for Burned-out Tech Lead.""}"
Stream of thought 365 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 365 for Burned-out Tech Lead.""}"
Stream of thought 366 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 366 for Burned-out Tech Lead.""}"
Stream of thought 367 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 367 for Burned-out Tech Lead.""}"
Stream of thought 368 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 368 for Burned-out Tech Lead.""}"
Stream of thought 369 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 369 for Burned-out Tech Lead.""}"
Stream of thought 370 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 370 for Burned-out Tech Lead.""}"
Stream of thought 371 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 371 for Burned-out Tech Lead.""}"
Stream of thought 372 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 372 for Burned-out Tech Lead.""}"
Stream of thought 373 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 373 for Burned-out Tech Lead.""}"
Stream of thought 374 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 374 for Burned-out Tech Lead.""}"
Stream of thought 375 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 375 for Burned-out Tech Lead.""}"
Stream of thought 376 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 376 for Burned-out Tech Lead.""}"
Stream of thought 377 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 377 for Burned-out Tech Lead.""}"
Stream of thought 378 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 378 for Burned-out Tech Lead.""}"
Stream of thought 379 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 379 for Burned-out Tech Lead.""}"
Stream of thought 380 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 380 for Burned-out Tech Lead.""}"
Stream of thought 381 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 381 for Burned-out Tech Lead.""}"
Stream of thought 382 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 382 for Burned-out Tech Lead.""}"
Stream of thought 383 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 383 for Burned-out Tech Lead.""}"
Stream of thought 384 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 384 for Burned-out Tech Lead.""}"
Stream of thought 385 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 385 for Burned-out Tech Lead.""}"
Stream of thought 386 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 386 for Burned-out Tech Lead.""}"
Stream of thought 387 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 387 for Burned-out Tech Lead.""}"
Stream of thought 388 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 388 for Burned-out Tech Lead.""}"
Stream of thought 389 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 389 for Burned-out Tech Lead.""}"
Stream of thought 390 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 390 for Burned-out Tech Lead.""}"
Stream of thought 391 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 391 for Burned-out Tech Lead.""}"
Stream of thought 392 for Burned-out Tech Lead.,"{""profile_name"": ""Burned-out Tech Lead"", ""profile_description"": ""35-year-old engineering manager in a startup"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 392 for Burned-out Tech Lead.""}"
